1917.808: started location data observation of E1:FA:B6:92:E7:D8
1923.450: 0xâ€¦9620 location data: position: x=202 y=1538 z=1030 q=65; distances: 919B distance=Distance{length=690, quality=100}, 872B distance=Distance{length=1616, quality=100}, D633 distance=Distance{length=1620, quality=100}, D721 distance=Distance{length=1765, quality=100}
1923.550: 0xâ€¦9620 location data: position: x=196 y=1611 z=905 q=65; distances: 872B distance=Distance{length=1564, quality=100}, D633 distance=Distance{length=1616, quality=100}, D721 distance=Distance{length=1690, quality=100}
1923.650: 0xâ€¦9620 location data: position: x=201 y=1692 z=790 q=36; distances: 919B distance=Distance{length=1101, quality=100}, 872B distance=Distance{length=1559, quality=100}, D633 distance=Distance{length=1588, quality=100}, D721 distance=Distance{length=1634, quality=100}
1923.749: 0xâ€¦9620 location data: position: x=195 y=1793 z=702 q=39; distances: 919B distance=Distance{length=1228, quality=100}, 872B distance=Distance{length=1564, quality=100}, D633 distance=Distance{length=1536, quality=100}, D721 distance=Distance{length=1498, quality=100}
1923.851: 0xâ€¦9620 location data: position: x=443 y=1889 z=956 q=20; distances: 919B distance=Distance{length=1704, quality=100}, 872B distance=Distance{length=1578, quality=100}, 9325 distance=Distance{length=1770, quality=100}, D721 distance=Distance{length=1770, quality=100}
1923.950: 0xâ€¦9620 location data: position: x=349 y=1968 z=811 q=35; distances: 919B distance=Distance{length=1344, quality=100}, 872B distance=Distance{length=1597, quality=100}, D633 distance=Distance{length=1620, quality=100}, D721 distance=Distance{length=1428, quality=100}
1924.046: 0xâ€¦9620 location data: position: x=300 y=2048 z=771 q=63; distances: 919B distance=Distance{length=1292, quality=100}, D633 distance=Distance{length=1484, quality=100}, 872B distance=Distance{length=1559, quality=100}, D721 distance=Distance{length=1228, quality=100}
1924.146: 0xâ€¦9620 location data: position: x=262 y=2111 z=688 q=40; distances: 919B distance=Distance{length=1400, quality=100}, D633 distance=Distance{length=1513, quality=100}, D721 distance=Distance{length=1320, quality=100}, 872B distance=Distance{length=1671, quality=100}
1924.244: 0xâ€¦9620 location data: position: x=169 y=2160 z=628 q=42; distances: 919B distance=Distance{length=1391, quality=100}, D721 distance=Distance{length=1306, quality=100}, D633 distance=Distance{length=1793, quality=100}, 9325 distance=Distance{length=1756, quality=100}
1924.343: 0xâ€¦9620 location data: position: x=294 y=2238 z=899 q=24; distances: 919B distance=Distance{length=1629, quality=100}, D721 distance=Distance{length=1242, quality=100}, D633 distance=Distance{length=1362, quality=100}, 9325 distance=Distance{length=1821, quality=100}
1924.443: 0xâ€¦9620 location data: position: x=407 y=2304 z=1043 q=29; distances: 919B distance=Distance{length=1625, quality=100}, D721 distance=Distance{length=1185, quality=100}, D633 distance=Distance{length=1301, quality=100}, 9325 distance=Distance{length=1765, quality=100}
1924.542: 0xâ€¦9620 location data: position: x=483 y=2368 z=1213 q=18; distances: D721 distance=Distance{length=1209, quality=100}, D633 distance=Distance{length=1339, quality=100}, 919B distance=Distance{length=1723, quality=100}, 9325 distance=Distance{length=1775, quality=100}
1924.641: 0xâ€¦9620 location data: position: x=425 y=2438 z=1026 q=31; distances: D721 distance=Distance{length=1059, quality=100}, D633 distance=Distance{length=1386, quality=100}, 919B distance=Distance{length=1709, quality=100}, 872B distance=Distance{length=1845, quality=100}
1924.740: 0xâ€¦9620 location data: position: x=454 y=2502 z=1134 q=45; distances: D721 distance=Distance{length=932, quality=100}, D633 distance=Distance{length=1381, quality=100}, 919B distance=Distance{length=1723, quality=100}, 9325 distance=Distance{length=1901, quality=100}
1924.857: 0xâ€¦9620 location data: position: x=543 y=2521 z=1297 q=6; distances: D721 distance=Distance{length=1259, quality=100}, D633 distance=Distance{length=1348, quality=100}, 919B distance=Distance{length=1789, quality=100}, 9325 distance=Distance{length=1901, quality=100}
1924.939: 0xâ€¦9620 location data: position: x=590 y=2598 z=1423 q=18; distances: D721 distance=Distance{length=1101, quality=100}, D633 distance=Distance{length=1409, quality=100}, 919B distance=Distance{length=1990, quality=100}, 9325 distance=Distance{length=1859, quality=100}
1925.038: 0xâ€¦9620 location data: position: x=569 y=2761 z=1128 q=41; distances: D721 distance=Distance{length=1078, quality=100}, D633 distance=Distance{length=1391, quality=100}, 919B distance=Distance{length=2384, quality=100}, 9325 distance=Distance{length=1826, quality=100}
1925.155: 0xâ€¦9620 location data: position: x=507 y=2777 z=916 q=15; distances: D721 distance=Distance{length=1115, quality=100}, D633 distance=Distance{length=1391, quality=100}, 919B distance=Distance{length=1953, quality=100}, 9325 distance=Distance{length=1700, quality=100}
1925.253: 0xâ€¦9620 location data: position: x=444 y=2833 z=763 q=27; distances: D721 distance=Distance{length=1017, quality=100}, D633 distance=Distance{length=1423, quality=100}, 919B distance=Distance{length=2102, quality=100}, 9325 distance=Distance{length=1728, quality=100}
1925.353: 0xâ€¦9620 location data: position: x=599 y=2773 z=1073 q=21; distances: D721 distance=Distance{length=1555, quality=100}, D633 distance=Distance{length=1386, quality=100}, 919B distance=Distance{length=2027, quality=100}, 9325 distance=Distance{length=1789, quality=100}
1925.453: 0xâ€¦9620 location data: position: x=558 y=2922 z=992 q=59; distances: D721 distance=Distance{length=498, quality=100}, D633 distance=Distance{length=1353, quality=100}, 919B distance=Distance{length=2238, quality=100}, 9325 distance=Distance{length=1864, quality=100}
1925.551: 0xâ€¦9620 location data: position: x=503 y=3025 z=924 q=53; distances: D721 distance=Distance{length=479, quality=100}, D633 distance=Distance{length=1391, quality=100}, 919B distance=Distance{length=3026, quality=100}, 9325 distance=Distance{length=1840, quality=100}
1925.667: 0xâ€¦9620 location data: distances: D721 distance=Distance{length=423, quality=100}, D633 distance=Distance{length=1334, quality=100}, 919B distance=Distance{length=2979, quality=100}, 9325 distance=Distance{length=2510, quality=100}
1925.766: 0xâ€¦9620 location data: position: x=507 y=3138 z=1129 q=50; distances: D633 distance=Distance{length=1348, quality=100}, 9325 distance=Distance{length=2098, quality=100}, D721 distance=Distance{length=366, quality=100}, 919B distance=Distance{length=2492, quality=100}
1925.868: 0xâ€¦9620 location data: distances: D721 distance=Distance{length=399, quality=100}, D633 distance=Distance{length=1353, quality=100}, 919B distance=Distance{length=2604, quality=100}, 9325 distance=Distance{length=2201, quality=100}
1925.965: 0xâ€¦9620 location data: distances: D633 distance=Distance{length=1339, quality=100}, 9325 distance=Distance{length=2585, quality=100}, D721 distance=Distance{length=352, quality=100}, 919B distance=Distance{length=2974, quality=100}
1926.066: 0xâ€¦9620 location data: distances: D633 distance=Distance{length=1414, quality=100}, 9325 distance=Distance{length=2478, quality=100}, D721 distance=Distance{length=418, quality=100}, 919B distance=Distance{length=2965, quality=100}
1926.165: 0xâ€¦9620 location data: position: x=563 y=3333 z=1092 q=76; distances: D633 distance=Distance{length=1377, quality=100}, 9325 distance=Distance{length=1878, quality=100}, D721 distance=Distance{length=531, quality=100}, 919B distance=Distance{length=2515, quality=100}
1926.263: 0xâ€¦9620 location data: position: x=641 y=3419 z=1019 q=60; distances: D721 distance=Distance{length=582, quality=100}, D633 distance=Distance{length=1339, quality=100}, 919B distance=Distance{length=2744, quality=100}, 9325 distance=Distance{length=1948, quality=100}
1926.364: 0xâ€¦9620 location data: position: x=628 y=3420 z=958 q=60; distances: D721 distance=Distance{length=718, quality=100}, D633 distance=Distance{length=1339, quality=100}, 9325 distance=Distance{length=1873, quality=100}, 919B distance=Distance{length=3311, quality=100}
1926.445: 0xâ€¦9620 location data: position: x=738 y=3482 z=990 q=62; distances: D721 distance=Distance{length=1092, quality=100}, D633 distance=Distance{length=1270, quality=100}, 9325 distance=Distance{length=2018, quality=100}, 919B distance=Distance{length=2772, quality=100}
1926.544: 0xâ€¦9620 location data: position: x=769 y=3387 z=1142 q=83; distances: D721 distance=Distance{length=993, quality=100}, D633 distance=Distance{length=1269, quality=100}, 9325 distance=Distance{length=1948, quality=100}, 872B distance=Distance{length=2196, quality=100}
1926.646: 0xâ€¦9620 location data: position: x=751 y=3345 z=1147 q=86; distances: D721 distance=Distance{length=746, quality=100}, D633 distance=Distance{length=1218, quality=100}, 9325 distance=Distance{length=1864, quality=100}, 872B distance=Distance{length=2220, quality=100}
1926.759: 0xâ€¦9620 location data: position: x=771 y=3340 z=1075 q=65; distances: D721 distance=Distance{length=897, quality=100}, D633 distance=Distance{length=1096, quality=100}, 919B distance=Distance{length=3189, quality=100}, 9325 distance=Distance{length=1714, quality=100}
1926.845: 0xâ€¦9620 location data: position: x=916 y=3222 z=1236 q=34; distances: D721 distance=Distance{length=1550, quality=100}, D633 distance=Distance{length=1064, quality=100}, 919B distance=Distance{length=2309, quality=100}, 9325 distance=Distance{length=1892, quality=100}
1926.941: 0xâ€¦9620 location data: position: x=966 y=3203 z=1277 q=46; distances: D721 distance=Distance{length=1171, quality=100}, D633 distance=Distance{length=1087, quality=100}, 919B distance=Distance{length=2351, quality=100}, 9325 distance=Distance{length=1836, quality=100}
1927.048: 0xâ€¦9620 location data: position: x=972 y=3195 z=1312 q=47; distances: D721 distance=Distance{length=1026, quality=100}, D633 distance=Distance{length=1049, quality=100}, 919B distance=Distance{length=2309, quality=100}, 9325 distance=Distance{length=1911, quality=100}
1927.141: 0xâ€¦9620 location data: position: x=1029 y=3188 z=1332 q=39; distances: D721 distance=Distance{length=1265, quality=100}, D633 distance=Distance{length=998, quality=100}, 919B distance=Distance{length=2417, quality=100}, 9325 distance=Distance{length=1817, quality=100}
1927.258: 0xâ€¦9620 location data: position: x=1082 y=3187 z=1354 q=42; distances: D633 distance=Distance{length=951, quality=100}, D721 distance=Distance{length=1270, quality=100}, 919B distance=Distance{length=2440, quality=100}, 9325 distance=Distance{length=1850, quality=100}
1927.341: 0xâ€¦9620 location data: position: x=1149 y=3246 z=1344 q=98; distances: D633 distance=Distance{length=1073, quality=100}, D721 distance=Distance{length=1358, quality=100}, 9325 distance=Distance{length=1911, quality=100}
1927.456: 0xâ€¦9620 location data: position: x=1169 y=3253 z=1390 q=48; distances: D633 distance=Distance{length=1054, quality=100}, D721 distance=Distance{length=1264, quality=100}, 919B distance=Distance{length=2520, quality=100}, 9325 distance=Distance{length=1990, quality=100}
1927.554: 0xâ€¦9620 location data: position: x=1206 y=3368 z=1303 q=66; distances: D633 distance=Distance{length=1129, quality=100}, D721 distance=Distance{length=1269, quality=100}, 919B distance=Distance{length=2829, quality=100}, 9325 distance=Distance{length=2004, quality=100}
1927.653: 0xâ€¦9620 location data: position: x=1174 y=3303 z=1023 q=45; distances: D633 distance=Distance{length=942, quality=100}, D721 distance=Distance{length=1498, quality=100}, 919B distance=Distance{length=2473, quality=100}, 9325 distance=Distance{length=1320, quality=100}
1927.753: 0xâ€¦9620 location data: position: x=1046 y=3288 z=754 q=49; distances: D633 distance=Distance{length=1405, quality=100}, D721 distance=Distance{length=1414, quality=100}, 919B distance=Distance{length=2538, quality=100}, 9325 distance=Distance{length=1367, quality=100}
1927.853: 0xâ€¦9620 location data: position: x=1161 y=3285 z=716 q=59; distances: D633 distance=Distance{length=737, quality=100}, D721 distance=Distance{length=1620, quality=100}, 919B distance=Distance{length=2571, quality=100}, 9325 distance=Distance{length=1362, quality=100}
1927.952: 0xâ€¦9620 location data: position: x=1133 y=3252 z=529 q=52; distances: D633 distance=Distance{length=1115, quality=100}, D721 distance=Distance{length=1624, quality=100}, 919B distance=Distance{length=2585, quality=100}, 9325 distance=Distance{length=1344, quality=100}
1928.051: 0xâ€¦9620 location data: position: x=1253 y=3279 z=443 q=71; distances: D633 distance=Distance{length=965, quality=100}, D721 distance=Distance{length=1901, quality=100}, 919B distance=Distance{length=2628, quality=100}, 9325 distance=Distance{length=1311, quality=100}
1928.151: 0xâ€¦9620 location data: position: x=1473 y=3122 z=610 q=57; distances: D633 distance=Distance{length=789, quality=100}, D721 distance=Distance{length=2252, quality=100}, 919B distance=Distance{length=2637, quality=100}, 9325 distance=Distance{length=1362, quality=100}
1928.250: 0xâ€¦9620 location data: position: x=1562 y=3105 z=736 q=57; distances: D633 distance=Distance{length=779, quality=100}, D721 distance=Distance{length=1859, quality=100}, 919B distance=Distance{length=2675, quality=100}, 9325 distance=Distance{length=1508, quality=100}
1928.366: 0xâ€¦9620 location data: position: x=1791 y=2872 z=829 q=65; distances: D633 distance=Distance{length=779, quality=100}, D721 distance=Distance{length=2758, quality=100}, 919B distance=Distance{length=2703, quality=100}, 9325 distance=Distance{length=1414, quality=100}
1928.451: 0xâ€¦9620 location data: position: x=1740 y=2991 z=714 q=62; distances: D633 distance=Distance{length=685, quality=100}, D721 distance=Distance{length=1789, quality=100}, CC2E distance=Distance{length=3522, quality=100}, 9325 distance=Distance{length=1339, quality=100}
1928.565: 0xâ€¦9620 location data: position: x=1739 y=3013 z=629 q=58; distances: D633 distance=Distance{length=643, quality=100}, D721 distance=Distance{length=1939, quality=100}, CC2E distance=Distance{length=3297, quality=100}, 9325 distance=Distance{length=2098, quality=100}
1928.650: 0xâ€¦9620 location data: position: x=1750 y=3092 z=585 q=68; distances: D633 distance=Distance{length=549, quality=100}, D721 distance=Distance{length=1929, quality=100}, CC2E distance=Distance{length=3321, quality=100}, 9325 distance=Distance{length=1358, quality=100}
1928.765: 0xâ€¦9620 location data: position: x=1687 y=2982 z=487 q=57; distances: D633 distance=Distance{length=554, quality=100}, D721 distance=Distance{length=1943, quality=100}, CC2E distance=Distance{length=3452, quality=100}, 9325 distance=Distance{length=1986, quality=100}
1928.845: 0xâ€¦9620 location data: position: x=1727 y=3011 z=521 q=74; distances: D633 distance=Distance{length=596, quality=100}, D721 distance=Distance{length=2168, quality=100}, CC2E distance=Distance{length=3128, quality=100}, 9325 distance=Distance{length=1232, quality=100}
