i,rad,dist,x,y,x_left,y_left,x_right,y_right
0,1.0271084198714777,0.16905786592744118,0.834044009405148,0.6046651452636795,0.8639892120498427,0.4576845858737787,0.8040988067604533,0.7516457046535804
1,1.0341666770443327,0.16905786592744118,0.9991618995971128,0.6407308396507124,1.0332156041549847,0.49464748944992754,0.9651081950392408,0.7868141898514973
2,1.041931514234375,0.16905786592744115,1.1632771709519556,0.6813836351431152,1.2013354998961416,0.5362920654432317,1.1252188420077696,0.8264752048429986
3,1.0503760025445399,0.1690578659274412,1.3261015241426963,0.7264512206291882,1.3680484662210532,0.5824357560072423,1.2841545820643394,0.8704666852511341
4,1.0594587012604,0.1690578659274412,1.4877789196236126,0.7758669967731266,1.5334980235701177,0.6330042530841975,1.4420598156771076,0.9187297404620558
5,1.06913578387871,0.1690578659274411,1.6481651290118717,0.8294812552753351,1.697533768626932,0.6878382624286775,1.5987964893968114,0.9711242481219927
6,1.0793614461398002,0.1690578659274411,1.807115904586855,0.887128675797907,1.8600066132902613,0.7467628219272044,1.7542251958834487,1.0274945296686095
7,1.090108716391695,0.16905786592744132,1.9644869797248683,0.9486286769214721,2.0207687250973083,0.809587801140888,1.9082052343524283,1.0876695527020563
8,1.1013321923096777,0.1690578659274411,2.1204223096819574,1.0139104626051807,2.17996762952117,0.8762356468789706,2.060876989842745,1.1515852783313907
